,state,date,new_confirmed,new_deaths
5461,MA,2020-08-25,44544,1170
5462,MA,2020-08-26,46701,1064
5463,MA,2020-08-27,37922,891
5464,MA,2020-08-28,43310,840
5465,MA,2020-08-29,30490,589
5466,MA,2020-08-30,18300,637
5467,MA,2020-08-31,52319,654
5468,MA,2020-09-01,42719,1139
5469,MA,2020-09-02,45403,1181
5470,MA,2020-09-03,45005,828
5471,MA,2020-09-04,38627,835
5472,MA,2020-09-05,33806,587
5473,MA,2020-09-06,13851,389
5474,MA,2020-09-07,8208,327
5475,MA,2020-09-08,18709,506
5476,MA,2020-09-09,36084,1138
5477,MA,2020-09-10,37073,897
5478,MA,2020-09-11,42089,872
5479,MA,2020-09-12,26849,688
5480,MA,2020-09-13,17055,447
5481,MA,2020-09-14,18872,422
5482,MA,2020-09-15,33044,1063
5483,MA,2020-09-16,33727,894
5484,MA,2020-09-17,32567,779
5485,MA,2020-09-18,43631,923
5486,MA,2020-09-19,28941,667
5487,MA,2020-09-20,14502,320
5488,MA,2020-09-21,16462,462
5489,MA,2020-09-22,30967,723
5490,MA,2020-09-23,32147,827
5491,MA,2020-09-24,30497,873
5492,MA,2020-09-25,32712,816
5493,MA,2020-09-26,24774,727
5494,MA,2020-09-27,13220,322
5495,MA,2020-09-28,15171,349
5496,MA,2020-09-29,30435,822
5497,MA,2020-09-30,30719,840
5498,MA,2020-10-01,33531,850
5499,MA,2020-10-02,31946,636
5500,MA,2020-10-03,21858,563
5501,MA,2020-10-04,7090,273
5502,MA,2020-10-05,23624,338
5503,MA,2020-10-06,27922,801
5504,MA,2020-10-07,24139,557
5505,MA,2020-10-08,31451,910
5506,MA,2020-10-09,25352,619
5507,MA,2020-10-10,22790,514
5508,MA,2020-10-11,10999,261
5509,MA,2020-10-12,7027,164
5510,MA,2020-10-13,10890,311
5511,MA,2020-10-14,23850,652
5512,MA,2020-10-15,18146,523
5513,MA,2020-10-16,19757,402
5514,MA,2020-10-17,30084,721
5515,MA,2020-10-18,13940,301
5516,MA,2020-10-19,13588,250
5517,MA,2020-10-20,22877,593
5518,MA,2020-10-21,23548,595
5519,MA,2020-10-22,27499,563
5520,MA,2020-10-23,25300,441
5521,MA,2020-10-24,20877,304
5522,MA,2020-10-25,9803,174
5523,MA,2020-10-26,12326,248
5524,MA,2020-10-27,16967,285
5525,MA,2020-10-28,14614,226
5526,MT,2020-03-20,237,4
5527,MT,2020-03-21,204,1
5528,MT,2020-03-22,199,0
5529,MT,2020-03-23,274,1
5530,MT,2020-03-24,238,3
5531,MT,2020-03-25,784,43
5532,MT,2020-03-26,422,18
5533,MT,2020-03-27,488,16
5534,MT,2020-03-28,250,5
5535,MT,2020-03-29,305,8
5536,MT,2020-03-30,629,60
5537,MT,2020-03-31,1164,36
5538,MT,2020-04-01,1107,42
5539,MT,2020-04-02,1169,40
5540,MT,2020-04-03,1112,81
5541,MT,2020-04-04,1130,78
5542,MT,2020-04-05,1082,53
5543,MT,2020-04-06,838,74
5544,MT,2020-04-07,1821,121
5545,MT,2020-04-08,2173,135
5546,MT,2020-04-09,1921,133
5547,MT,2020-04-10,1760,114
5548,MT,2020-04-11,1055,68
5549,MT,2020-04-12,1464,96
5550,MT,2020-04-13,1402,112
5551,MT,2020-04-14,1919,208
5552,MT,2020-04-15,3240,203
5553,MT,2020-04-16,2084,202
5554,MT,2020-04-17,3296,211
5555,MT,2020-04-18,2776,202
5556,MT,2020-04-19,1934,115
5557,MT,2020-04-20,1830,108
5558,MT,2020-04-21,2711,172
5559,MT,2020-04-22,2775,170
5560,MT,2020-04-23,3874,409
5561,MT,2020-04-24,3912,369
5562,MT,2020-04-25,5297,356
5563,MT,2020-04-26,3715,227
5564,MT,2020-04-27,4145,305
5565,MT,2020-04-28,6234,486
5566,MT,2020-04-29,6116,442
5567,MT,2020-04-30,7410,446
5568,MT,2020-05-01,5456,458
5569,MT,2020-05-02,4848,370
5570,MT,2020-05-03,4386,265
5571,MT,2020-05-04,6961,308
5572,MT,2020-05-05,7635,591
5573,MT,2020-05-06,9887,564
5574,MT,2020-05-07,10308,732
5575,MT,2020-05-08,10488,759
5576,MT,2020-05-09,10138,670
5577,MT,2020-05-10,6237,477
5578,MT,2020-05-11,6263,484
5579,MT,2020-05-12,9611,844
5580,MT,2020-05-13,11696,778
5581,MT,2020-05-14,14133,789
5582,MT,2020-05-15,15460,913
5583,MT,2020-05-16,13936,715
5584,MT,2020-05-17,7769,503
5585,MT,2020-05-18,14562,724
5586,MT,2020-05-19,15780,987
5587,MT,2020-05-20,21529,1143
5588,MT,2020-05-21,18233,1053
5589,MT,2020-05-22,22114,1039
5590,MT,2020-05-23,16569,1043
5591,MT,2020-05-24,14641,665
5592,MT,2020-05-25,13069,732
5593,MT,2020-05-26,16330,1050
5594,MT,2020-05-27,19778,1055
5595,MT,2020-05-28,28757,1178
5596,MT,2020-05-29,26884,1135
5597,MT,2020-05-30,32329,891
5598,MT,2020-05-31,13181,472
5599,MT,2020-06-01,14961,738
5600,MT,2020-06-02,31907,1368
5601,MT,2020-06-03,26086,1194
5602,MT,2020-06-04,31127,1468
5603,MT,2020-06-05,32603,1111
5604,MT,2020-06-06,23530,796
5605,MT,2020-06-07,18573,488
5606,MT,2020-06-08,16872,832
5607,MT,2020-06-09,31570,1214
5608,MT,2020-06-10,33160,1226
5609,MT,2020-06-11,28885,1230
5610,MT,2020-06-12,25126,901
5611,MT,2020-06-13,20030,837
5612,MT,2020-06-14,18181,656
5613,MT,2020-06-15,24225,722
5614,MT,2020-06-16,37338,1374
5615,MT,2020-06-17,30961,1185
5616,MT,2020-06-18,25121,1239
5617,MT,2020-06-19,55860,1164
5618,MT,2020-06-20,29049,990
5619,MT,2020-06-21,16637,609
5620,MT,2020-06-22,26346,735
5621,MT,2020-06-23,39721,1407
5622,MT,2020-06-24,39988,1092
5623,MT,2020-06-25,42052,1180
5624,MT,2020-06-26,43326,971
5625,MT,2020-06-27,38485,1020
5626,MT,2020-06-28,33592,630
5627,MT,2020-06-29,21582,729
5628,MT,2020-06-30,39681,1318
5629,MT,2020-07-01,46128,1062
5630,MT,2020-07-02,45098,1283
5631,MT,2020-07-03,42333,1206
5632,MT,2020-07-04,31282,1018
5633,MT,2020-07-05,28185,605
5634,MT,2020-07-06,24016,667
5635,MT,2020-07-07,47136,1320
5636,MT,2020-07-08,45251,1174
5637,MT,2020-07-09,42949,1221
5638,MT,2020-07-10,44303,1299
5639,MT,2020-07-11,34052,921
5640,MT,2020-07-12,24574,628
5641,MT,2020-07-13,22405,807
5642,MT,2020-07-14,41036,1309
5643,MT,2020-07-15,41802,1263
5644,MT,2020-07-16,44335,1327
5645,MT,2020-07-17,34362,1119
5646,MT,2020-07-18,24646,832
5647,MT,2020-07-19,24582,720
5648,MT,2020-07-20,23003,773
5649,MT,2020-07-21,46932,1318
5650,MT,2020-07-22,65871,1295
5651,MT,2020-07-23,57605,1314
5652,MT,2020-07-24,55015,1105
5653,MT,2020-07-25,45058,1071
5654,MT,2020-07-26,25248,645
5655,MT,2020-07-27,28616,658
5656,MT,2020-07-28,55004,1260
5657,MT,2020-07-29,55439,1221
5658,MT,2020-07-30,57393,1183
5659,MT,2020-07-31,49701,1200
5660,MT,2020-08-01,42567,927
5661,MT,2020-08-02,21536,498
5662,MT,2020-08-03,26032,754
5663,MT,2020-08-04,53790,1152
5664,MT,2020-08-05,52713,1272
5665,MT,2020-08-06,57102,1445
5666,MT,2020-08-07,50733,1091
5667,MT,2020-08-08,47895,893
5668,MT,2020-08-09,18653,451
5669,MT,2020-08-10,30302,892
5670,MT,2020-08-11,47279,1180
5671,MT,2020-08-12,54737,1131
5672,MT,2020-08-13,55155,1138
5673,MT,2020-08-14,51781,1071
5674,MT,2020-08-15,36359,695
5675,MT,2020-08-16,22528,571
5676,MT,2020-08-17,22896,759
5677,MT,2020-08-18,44966,1279
5678,MT,2020-08-19,47684,1150
5679,MT,2020-08-20,40853,1211
5680,MT,2020-08-21,33558,1040
5681,MT,2020-08-22,45315,809
5682,MT,2020-08-23,21516,442
5683,MT,2020-08-24,21849,675
5684,MT,2020-08-25,44544,1170
5685,MT,2020-08-26,46701,1064
5686,MT,2020-08-27,37922,891
5687,MT,2020-08-28,43310,840
5688,MT,2020-08-29,30490,589
5689,MT,2020-08-30,18300,637
5690,MT,2020-08-31,52319,654
5691,MT,2020-09-01,42719,1139
5692,MT,2020-09-02,45403,1181
5693,MT,2020-09-03,45005,828
5694,MT,2020-09-04,38627,835
5695,MT,2020-09-05,33806,587
5696,MT,2020-09-06,13851,389
5697,MT,2020-09-07,8208,327
5698,MT,2020-09-08,18709,506
5699,MT,2020-09-09,36084,1138
5700,MT,2020-09-10,37073,897
5701,MT,2020-09-11,42089,872
5702,MT,2020-09-12,26849,688
5703,MT,2020-09-13,17055,447
5704,MT,2020-09-14,18872,422
5705,MT,2020-09-15,33044,1063
5706,MT,2020-09-16,33727,894
5707,MT,2020-09-17,32567,779
5708,MT,2020-09-18,43631,923
5709,MT,2020-09-19,28941,667
5710,MT,2020-09-20,14502,320
5711,MT,2020-09-21,16462,462
5712,MT,2020-09-22,30967,723
5713,MT,2020-09-23,32147,827
5714,MT,2020-09-24,30497,873
5715,MT,2020-09-25,32712,816
5716,MT,2020-09-26,24774,727
5717,MT,2020-09-27,13220,322
5718,MT,2020-09-28,15171,349
5719,MT,2020-09-29,30435,822
5720,MT,2020-09-30,30719,840
5721,MT,2020-10-01,33531,850
5722,MT,2020-10-02,31946,636
5723,MT,2020-10-03,21858,563
5724,MT,2020-10-04,7090,273
5725,MT,2020-10-05,23624,338
5726,MT,2020-10-06,27922,801
5727,MT,2020-10-07,24139,557
5728,MT,2020-10-08,31451,910
5729,MT,2020-10-09,25352,619
5730,MT,2020-10-10,22790,514
5731,MT,2020-10-11,10999,261
5732,MT,2020-10-12,7027,164
5733,MT,2020-10-13,10890,311
5734,MT,2020-10-14,23850,652
5735,MT,2020-10-15,18146,523
5736,MT,2020-10-16,19757,402
5737,MT,2020-10-17,30084,721
5738,MT,2020-10-18,13940,301
5739,MT,2020-10-19,13588,250
5740,MT,2020-10-20,22877,593
5741,MT,2020-10-21,23548,595
5742,MT,2020-10-22,27499,563
5743,MT,2020-10-23,25300,441
5744,MT,2020-10-24,20877,304
5745,MT,2020-10-25,9803,174
5746,MT,2020-10-26,12326,248
5747,MT,2020-10-27,16967,285
5748,MT,2020-10-28,14614,226
5749,RO,2020-03-20,237,4
5750,RO,2020-03-21,204,1
5751,RO,2020-03-22,199,0
5752,RO,2020-03-23,274,1
5753,RO,2020-03-24,238,3
5754,RO,2020-03-25,784,43
5755,RO,2020-03-26,422,18
5756,RO,2020-03-27,488,16
5757,RO,2020-03-28,250,5
5758,RO,2020-03-29,305,8
5759,RO,2020-03-30,629,60
5760,RO,2020-03-31,1164,36
5761,RO,2020-04-01,1107,42
5762,RO,2020-04-02,1169,40
5763,RO,2020-04-03,1112,81
5764,RO,2020-04-04,1130,78
5765,RO,2020-04-05,1082,53
5766,RO,2020-04-06,838,74
5767,RO,2020-04-07,1821,121
5768,RO,2020-04-08,2173,135
5769,RO,2020-04-09,1921,133
5770,RO,2020-04-10,1760,114
5771,RO,2020-04-11,1055,68
5772,RO,2020-04-12,1464,96
5773,RO,2020-04-13,1402,112
5774,RO,2020-04-14,1919,208
5775,RO,2020-04-15,3240,203
5776,RO,2020-04-16,2084,202
5777,RO,2020-04-17,3296,211
5778,RO,2020-04-18,2776,202
5779,RO,2020-04-19,1934,115
5780,RO,2020-04-20,1830,108
5781,RO,2020-04-21,2711,172
5782,RO,2020-04-22,2775,170
5783,RO,2020-04-23,3874,409
5784,RO,2020-04-24,3912,369
5785,RO,2020-04-25,5297,356
5786,RO,2020-04-26,3715,227
5787,RO,2020-04-27,4145,305
5788,RO,2020-04-28,6234,486
5789,RO,2020-04-29,6116,442
5790,RO,2020-04-30,7410,446
5791,RO,2020-05-01,5456,458
5792,RO,2020-05-02,4848,370
5793,RO,2020-05-03,4386,265
5794,RO,2020-05-04,6961,308
5795,RO,2020-05-05,7635,591
5796,RO,2020-05-06,9887,564
5797,RO,2020-05-07,10308,732
5798,RO,2020-05-08,10488,759
5799,RO,2020-05-09,10138,670
5800,RO,2020-05-10,6237,477
5801,RO,2020-05-11,6263,484
5802,RO,2020-05-12,9611,844
5803,RO,2020-05-13,11696,778
5804,RO,2020-05-14,14133,789
5805,RO,2020-05-15,15460,913
5806,RO,2020-05-16,13936,715
5807,RO,2020-05-17,7769,503
5808,RO,2020-05-18,14562,724
5809,RO,2020-05-19,15780,987
5810,RO,2020-05-20,21529,1143
5811,RO,2020-05-21,18233,1053
5812,RO,2020-05-22,22114,1039
5813,RO,2020-05-23,16569,1043
5814,RO,2020-05-24,14641,665
5815,RO,2020-05-25,13069,732
5816,RO,2020-05-26,16330,1050
5817,RO,2020-05-27,19778,1055
5818,RO,2020-05-28,28757,1178
5819,RO,2020-05-29,26884,1135
5820,RO,2020-05-30,32329,891
5821,RO,2020-05-31,13181,472
5822,RO,2020-06-01,14961,738
5823,RO,2020-06-02,31907,1368
5824,RO,2020-06-03,26086,1194
5825,RO,2020-06-04,31127,1468
5826,RO,2020-06-05,32603,1111
5827,RO,2020-06-06,23530,796
5828,RO,2020-06-07,18573,488
5829,RO,2020-06-08,16872,832
5830,RO,2020-06-09,31570,1214
5831,RO,2020-06-10,33160,1226
5832,RO,2020-06-11,28885,1230
5833,RO,2020-06-12,25126,901
5834,RO,2020-06-13,20030,837
5835,RO,2020-06-14,18181,656
5836,RO,2020-06-15,24225,722
5837,RO,2020-06-16,37338,1374
5838,RO,2020-06-17,30961,1185
5839,RO,2020-06-18,25121,1239
5840,RO,2020-06-19,55860,1164
5841,RO,2020-06-20,29049,990
5842,RO,2020-06-21,16637,609
5843,RO,2020-06-22,26346,735
5844,RO,2020-06-23,39721,1407
5845,RO,2020-06-24,39988,1092
5846,RO,2020-06-25,42052,1180
5847,RO,2020-06-26,43326,971
5848,RO,2020-06-27,38485,1020
5849,RO,2020-06-28,33592,630
5850,RO,2020-06-29,21582,729
5851,RO,2020-06-30,39681,1318
5852,RO,2020-07-01,46128,1062
5853,RO,2020-07-02,45098,1283
5854,RO,2020-07-03,42333,1206
5855,RO,2020-07-04,31282,1018
5856,RO,2020-07-05,28185,605
5857,RO,2020-07-06,24016,667
5858,RO,2020-07-07,47136,1320
5859,RO,2020-07-08,45251,1174
5860,RO,2020-07-09,42949,1221
5861,RO,2020-07-10,44303,1299
5862,RO,2020-07-11,34052,921
5863,RO,2020-07-12,24574,628
5864,RO,2020-07-13,22405,807
5865,RO,2020-07-14,41036,1309
5866,RO,2020-07-15,41802,1263
5867,RO,2020-07-16,44335,1327
5868,RO,2020-07-17,34362,1119
5869,RO,2020-07-18,24646,832
5870,RO,2020-07-19,24582,720
5871,RO,2020-07-20,23003,773
5872,RO,2020-07-21,46932,1318
5873,RO,2020-07-22,65871,1295
5874,RO,2020-07-23,57605,1314
5875,RO,2020-07-24,55015,1105
5876,RO,2020-07-25,45058,1071
5877,RO,2020-07-26,25248,645
5878,RO,2020-07-27,28616,658
5879,RO,2020-07-28,55004,1260
5880,RO,2020-07-29,55439,1221
5881,RO,2020-07-30,57393,1183
5882,RO,2020-07-31,49701,1200
5883,RO,2020-08-01,42567,927
5884,RO,2020-08-02,21536,498
5885,RO,2020-08-03,26032,754
5886,RO,2020-08-04,53790,1152
5887,RO,2020-08-05,52713,1272
5888,RO,2020-08-06,57102,1445
5889,RO,2020-08-07,50733,1091
5890,RO,2020-08-08,47895,893
5891,RO,2020-08-09,18653,451
5892,RO,2020-08-10,30302,892
5893,RO,2020-08-11,47279,1180
5894,RO,2020-08-12,54737,1131
5895,RO,2020-08-13,55155,1138
5896,RO,2020-08-14,51781,1071
5897,RO,2020-08-15,36359,695
5898,RO,2020-08-16,22528,571
5899,RO,2020-08-17,22896,759
5900,RO,2020-08-18,44966,1279
5901,RO,2020-08-19,47684,1150
5902,RO,2020-08-20,40853,1211
5903,RO,2020-08-21,33558,1040
5904,RO,2020-08-22,45315,809
5905,RO,2020-08-23,21516,442
5906,RO,2020-08-24,21849,675
5907,RO,2020-08-25,44544,1170
5908,RO,2020-08-26,46701,1064
5909,RO,2020-08-27,37922,891
5910,RO,2020-08-28,43310,840
5911,RO,2020-08-29,30490,589
5912,RO,2020-08-30,18300,637
5913,RO,2020-08-31,52319,654
5914,RO,2020-09-01,42719,1139
5915,RO,2020-09-02,45403,1181
5916,RO,2020-09-03,45005,828
5917,RO,2020-09-04,38627,835
5918,RO,2020-09-05,33806,587
5919,RO,2020-09-06,13851,389
5920,RO,2020-09-07,8208,327
5921,RO,2020-09-08,18709,506
5922,RO,2020-09-09,36084,1138
5923,RO,2020-09-10,37073,897
5924,RO,2020-09-11,42089,872
5925,RO,2020-09-12,26849,688
5926,RO,2020-09-13,17055,447
5927,RO,2020-09-14,18872,422
5928,RO,2020-09-15,33044,1063
5929,RO,2020-09-16,33727,894
5930,RO,2020-09-17,32567,779
5931,RO,2020-09-18,43631,923
5932,RO,2020-09-19,28941,667
5933,RO,2020-09-20,14502,320
5934,RO,2020-09-21,16462,462
5935,RO,2020-09-22,30967,723
5936,RO,2020-09-23,32147,827
5937,RO,2020-09-24,30497,873
5938,RO,2020-09-25,32712,816
5939,RO,2020-09-26,24774,727
5940,RO,2020-09-27,13220,322
5941,RO,2020-09-28,15171,349
5942,RO,2020-09-29,30435,822
5943,RO,2020-09-30,30719,840
5944,RO,2020-10-01,33531,850
5945,RO,2020-10-02,31946,636
5946,RO,2020-10-03,21858,563
5947,RO,2020-10-04,7090,273
5948,RO,2020-10-05,23624,338
5949,RO,2020-10-06,27922,801
5950,RO,2020-10-07,24139,557
5951,RO,2020-10-08,31451,910
5952,RO,2020-10-09,25352,619
5953,RO,2020-10-10,22790,514
5954,RO,2020-10-11,10999,261
5955,RO,2020-10-12,7027,164
5956,RO,2020-10-13,10890,311
5957,RO,2020-10-14,23850,652
5958,RO,2020-10-15,18146,523
5959,RO,2020-10-16,19757,402
5960,RO,2020-10-17,30084,721
5961,RO,2020-10-18,13940,301
5962,RO,2020-10-19,13588,250
5963,RO,2020-10-20,22877,593
5964,RO,2020-10-21,23548,595
5965,RO,2020-10-22,27499,563
5966,RO,2020-10-23,25300,441
5967,RO,2020-10-24,20877,304
5968,RO,2020-10-25,9803,174
5969,RO,2020-10-26,12326,248
5970,RO,2020-10-27,16967,285
5971,RO,2020-10-28,14614,226
5972,RR,2020-03-21,204,1
5973,RR,2020-03-22,199,0
5974,RR,2020-03-23,274,1
5975,RR,2020-03-24,238,3
5976,RR,2020-03-25,784,43
5977,RR,2020-03-26,422,18
5978,RR,2020-03-27,488,16
5979,RR,2020-03-28,250,5
5980,RR,2020-03-29,305,8
5981,RR,2020-03-30,629,60
5982,RR,2020-03-31,1164,36
5983,RR,2020-04-01,1107,42
5984,RR,2020-04-02,1169,40
5985,RR,2020-04-03,1112,81
5986,RR,2020-04-04,1130,78
5987,RR,2020-04-05,1082,53
5988,RR,2020-04-06,838,74
5989,RR,2020-04-07,1821,121
5990,RR,2020-04-08,2173,135
5991,RR,2020-04-09,1921,133
5992,RR,2020-04-10,1760,114
5993,RR,2020-04-11,1055,68
5994,RR,2020-04-12,1464,96
5995,RR,2020-04-13,1402,112
5996,RR,2020-04-14,1919,208
5997,RR,2020-04-15,3240,203
5998,RR,2020-04-16,2084,202
5999,RR,2020-04-17,3296,211
6000,RR,2020-04-18,2776,202
6001,RR,2020-04-19,1934,115
6002,RR,2020-04-20,1830,108
6003,RR,2020-04-21,2711,172
6004,RR,2020-04-22,2775,170
6005,RR,2020-04-23,3874,409
6006,RR,2020-04-24,3912,369
6007,RR,2020-04-25,5297,356
6008,RR,2020-04-26,3715,227
6009,RR,2020-04-27,4145,305
6010,RR,2020-04-28,6234,486
6011,RR,2020-04-29,6116,442
6012,RR,2020-04-30,7410,446
6013,RR,2020-05-01,5456,458
6014,RR,2020-05-02,4848,370
6015,RR,2020-05-03,4386,265
6016,RR,2020-05-04,6961,308
6017,RR,2020-05-05,7635,591
6018,RR,2020-05-06,9887,564
6019,RR,2020-05-07,10308,732
6020,RR,2020-05-08,10488,759
6021,RR,2020-05-09,10138,670
6022,RR,2020-05-10,6237,477
6023,RR,2020-05-11,6263,484
6024,RR,2020-05-12,9611,844
6025,RR,2020-05-13,11696,778
6026,RR,2020-05-14,14133,789
6027,RR,2020-05-15,15460,913
6028,RR,2020-05-16,13936,715
6029,RR,2020-05-17,7769,503
6030,RR,2020-05-18,14562,724
6031,RR,2020-05-19,15780,987
6032,RR,2020-05-20,21529,1143
6033,RR,2020-05-21,18233,1053
6034,RR,2020-05-22,22114,1039
6035,RR,2020-05-23,16569,1043
6036,RR,2020-05-24,14641,665
6037,RR,2020-05-25,13069,732
6038,RR,2020-05-26,16330,1050
6039,RR,2020-05-27,19778,1055
6040,RR,2020-05-28,28757,1178
6041,RR,2020-05-29,26884,1135
6042,RR,2020-05-30,32329,891
6043,RR,2020-05-31,13181,472
6044,RR,2020-06-01,14961,738
6045,RR,2020-06-02,31907,1368
6046,RR,2020-06-03,26086,1194
6047,RR,2020-06-04,31127,1468
6048,RR,2020-06-05,32603,1111
6049,RR,2020-06-06,23530,796
6050,RR,2020-06-07,18573,488
6051,RR,2020-06-08,16872,832
6052,RR,2020-06-09,31570,1214
6053,RR,2020-06-10,33160,1226
6054,RR,2020-06-11,28885,1230
6055,RR,2020-06-12,25126,901
6056,RR,2020-06-13,20030,837
6057,RR,2020-06-14,18181,656
6058,RR,2020-06-15,24225,722
6059,RR,2020-06-16,37338,1374
6060,RR,2020-06-17,30961,1185
6061,RR,2020-06-18,25121,1239
6062,RR,2020-06-19,55860,1164
6063,RR,2020-06-20,29049,990
6064,RR,2020-06-21,16637,609
6065,RR,2020-06-22,26346,735
6066,RR,2020-06-23,39721,1407
6067,RR,2020-06-24,39988,1092
6068,RR,2020-06-25,42052,1180
6069,RR,2020-06-26,43326,971
6070,RR,2020-06-27,38485,1020
6071,RR,2020-06-28,33592,630
6072,RR,2020-06-29,21582,729
6073,RR,2020-06-30,39681,1318
6074,RR,2020-07-01,46128,1062
6075,RR,2020-07-02,45098,1283
6076,RR,2020-07-03,42333,1206
6077,RR,2020-07-04,31282,1018
6078,RR,2020-07-05,28185,605
6079,RR,2020-07-06,24016,667
6080,RR,2020-07-07,47136,1320
6081,RR,2020-07-08,45251,1174
6082,RR,2020-07-09,42949,1221
6083,RR,2020-07-10,44303,1299
6084,RR,2020-07-11,34052,921
6085,RR,2020-07-12,24574,628
6086,RR,2020-07-13,22405,807
6087,RR,2020-07-14,41036,1309
6088,RR,2020-07-15,41802,1263
6089,RR,2020-07-16,44335,1327
6090,RR,2020-07-17,34362,1119
6091,RR,2020-07-18,24646,832
6092,RR,2020-07-19,24582,720
6093,RR,2020-07-20,23003,773
6094,RR,2020-07-21,46932,1318
6095,RR,2020-07-22,65871,1295
6096,RR,2020-07-23,57605,1314
6097,RR,2020-07-24,55015,1105
6098,RR,2020-07-25,45058,1071
6099,RR,2020-07-26,25248,645
6100,RR,2020-07-27,28616,658
6101,RR,2020-07-28,55004,1260
6102,RR,2020-07-29,55439,1221
6103,RR,2020-07-30,57393,1183
6104,RR,2020-07-31,49701,1200
6105,RR,2020-08-01,42567,927
6106,RR,2020-08-02,21536,498
6107,RR,2020-08-03,26032,754
6108,RR,2020-08-04,53790,1152
6109,RR,2020-08-05,52713,1272
6110,RR,2020-08-06,57102,1445
6111,RR,2020-08-07,50733,1091
6112,RR,2020-08-08,47895,893
6113,RR,2020-08-09,18653,451
6114,RR,2020-08-10,30302,892
6115,RR,2020-08-11,47279,1180
6116,RR,2020-08-12,54737,1131
6117,RR,2020-08-13,55155,1138
6118,RR,2020-08-14,51781,1071
6119,RR,2020-08-15,36359,695
6120,RR,2020-08-16,22528,571
6121,RR,2020-08-17,22896,759
6122,RR,2020-08-18,44966,1279
6123,RR,2020-08-19,47684,1150
6124,RR,2020-08-20,40853,1211
6125,RR,2020-08-21,33558,1040
6126,RR,2020-08-22,45315,809
6127,RR,2020-08-23,21516,442
6128,RR,2020-08-24,21849,675
6129,RR,2020-08-25,44544,1170
6130,RR,2020-08-26,46701,1064
6131,RR,2020-08-27,37922,891
6132,RR,2020-08-28,43310,840
6133,RR,2020-08-29,30490,589
6134,RR,2020-08-30,18300,637
6135,RR,2020-08-31,52319,654
6136,RR,2020-09-01,42719,1139
6137,RR,2020-09-02,45403,1181
6138,RR,2020-09-03,45005,828
6139,RR,2020-09-04,38627,835
6140,RR,2020-09-05,33806,587
6141,RR,2020-09-06,13851,389
6142,RR,2020-09-07,8208,327
6143,RR,2020-09-08,18709,506
6144,RR,2020-09-09,36084,1138
6145,RR,2020-09-10,37073,897
6146,RR,2020-09-11,42089,872
6147,RR,2020-09-12,26849,688
6148,RR,2020-09-13,17055,447
6149,RR,2020-09-14,18872,422
6150,RR,2020-09-15,33044,1063
6151,RR,2020-09-16,33727,894
6152,RR,2020-09-17,32567,779
6153,RR,2020-09-18,43631,923
6154,RR,2020-09-19,28941,667
6155,RR,2020-09-20,14502,320
6156,RR,2020-09-21,16462,462
6157,RR,2020-09-22,30967,723
6158,RR,2020-09-23,32147,827
6159,RR,2020-09-24,30497,873
6160,RR,2020-09-25,32712,816
6161,RR,2020-09-26,24774,727
6162,RR,2020-09-27,13220,322
6163,RR,2020-09-28,15171,349
6164,RR,2020-09-29,30435,822
6165,RR,2020-09-30,30719,840
6166,RR,2020-10-01,33531,850
6167,RR,2020-10-02,31946,636
6168,RR,2020-10-03,21858,563
6169,RR,2020-10-04,7090,273
6170,RR,2020-10-05,23624,338
6171,RR,2020-10-06,27922,801
6172,RR,2020-10-07,24139,557
6173,RR,2020-10-08,31451,910
6174,RR,2020-10-09,25352,619
6175,RR,2020-10-10,22790,514
6176,RR,2020-10-11,10999,261
6177,RR,2020-10-12,7027,164
6178,RR,2020-10-13,10890,311
6179,RR,2020-10-14,23850,652
6180,RR,2020-10-15,18146,523
6181,RR,2020-10-16,19757,402
6182,RR,2020-10-17,30084,721
6183,RR,2020-10-18,13940,301
6184,RR,2020-10-19,13588,250
6185,RR,2020-10-20,22877,593
6186,RR,2020-10-21,23548,595
6187,RR,2020-10-22,27499,563
6188,RR,2020-10-23,25300,441
6189,RR,2020-10-24,20877,304
6190,RR,2020-10-25,9803,174
6191,RR,2020-10-26,12326,248
6192,RR,2020-10-27,16967,285
6193,RR,2020-10-28,14614,226
